greenhouse_id,crop_type,variety,planting_date,harvest_date,days_to_maturity,avg_temperature_C,min_temperature_C,max_temperature_C,humidity_percent,co2_ppm,light_intensity_lux,photoperiod_hours,irrigation_mm,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha,pest_severity,soil_pH,yield_kg_per_m2
4,Cucumber,Slicing,01-10-23,29-11-23,59,25.8,24.4,28.3,80.1,930,21156,11.2,7.6,,,,4.1,7.4,11.68
5,Tomato,Beefsteak,05-12-23,16-02-24,73,23.6,22.1,27.5,76,779,26111,10,9.7,227,85,236,1.5,6.7,12.88
4,Lettuce,Iceberg,17-12-23,01-02-24,46,20.1,18,21.5,83.4,741,17588,10,8.2,119,46,138,0.2,7,4.93
2,Cucumber,Pickling,30-08-23,25-10-23,56,23.9,21.7,25.3,88.3,705,29406,13.4,8.3,146,99,123,0,6.5,11.02
4,Cucumber,Pickling,02-05-23,04-07-23,63,21.8,19,23.2,70.6,847,30822,14.6,6,180,48,192,2.3,6.4,15.38
4,Pepper,Jalapeno,04-01-23,04-04-23,90,,,,,,,10,9,199,43,186,0.2,6.3,9.74
3,Cucumber,English,12-12-23,08-02-24,58,27.2,24.3,28.9,60.4,708,35785,10,6.3,140,94,185,0.1,6.5,16.53
4,Tomato,Roma,28-08-23,11-11-23,75,,,,,,,13.5,7.7,169,65,228,4.2,6.8,15.36
3,Cucumber,English,26-05-23,26-07-23,61,25.4,23.2,27.8,85.1,581,31295,15.6,10,134,54,131,3.8,6.2,10.67
5,Tomato,Heirloom,28-08-23,14-11-23,78,26.5,25,27.7,87.6,842,38021,13.5,8.7,151,82,236,1.7,6.2,14.37
5,Cucumber,English,08-02-23,02-04-23,53,24.5,21.9,27,83.7,713,17759,10,4,145,73,172,0.9,6,11.23
3,Tomato,Beefsteak,05-04-23,23-06-23,79,24.4,23.3,25.9,67.9,834,35434,13,8.3,153,113,237,2.5,6.6,14.04
5,Tomato,Beefsteak,14-10-23,09-01-24,87,24.9,23.2,26.4,82.9,865,19370,10.4,8.1,219,71,194,4.6,7.1,11.93
4,Tomato,Cherry,25-05-23,31-07-23,67,24.1,21.7,26,82.4,998,29568,15.6,5.4,246,80,222,0.9,6.7,22.73
3,Tomato,Cherry,16-04-23,08-07-23,83,24.7,23,26,62.2,779,46772,13.7,9.6,215,64,192,0.6,6.6,18.23
5,Lettuce,Romaine,27-07-23,02-09-23,37,16.9,15.3,18.4,58.6,854,37035,15.2,4.6,147,31,128,3.8,7,8.06
4,Cucumber,Slicing,22-11-23,23-01-24,62,,,,,,,10,8.4,165,44,134,2.7,6.3,9.74
5,Pepper,Jalapeno,27-12-23,17-03-24,81,25.3,23.9,27,61.4,819,18384,10,5.8,191,87,174,1.8,6.4,9.45
4,Tomato,Roma,18-05-23,05-08-23,79,25,23.9,26.6,82.1,674,41812,15.4,7.5,160,106,156,0,6.4,17.75
2,Tomato,Beefsteak,02-01-23,26-03-23,83,28.2,27.1,30.5,79.8,724,16518,10,6.8,175,119,248,4.8,6.2,15.37
3,Lettuce,Romaine,25-09-23,11-11-23,47,16.4,14.2,18.1,67.2,910,26105,11.6,7.1,,,,1.8,7,5.62
3,Lettuce,Iceberg,30-10-23,19-12-23,50,21.7,19.9,23.2,69.8,595,17231,10,7.8,95,35,86,2.2,,6.72
2,Pepper,Jalapeno,01-11-23,21-01-24,81,25.5,22.6,26.8,77.6,807,23876,10,6,129,78,142,4,7.3,9.58
1,Lettuce,Butterhead,11-01-23,19-02-23,39,17.2,14.5,19.5,64.4,685,26572,10,5.3,106,40,139,0,7.2,7.05
1,Cucumber,English,08-02-23,02-04-23,53,27,23.3,30.3,76.1,1145,22287,10,7,145,43,162,0,5.7,10.07
1,Tomato,Roma,05-06-23,17-08-23,73,25.4,23.6,26.8,74.4,849,43061,15.9,10.8,216,91,211,0.5,6.9,16.14
1,Pepper,Bell,13-07-23,05-10-23,84,27.3,25.9,28.6,84.7,821,33401,15.7,10.4,133,50,176,1.8,6.9,7.42
2,Lettuce,Romaine,25-04-23,12-06-23,48,19.6,17.6,21.2,56.2,783,46646,14.3,4.2,83,44,82,2.2,6.3,10.16
3,Tomato,Heirloom,14-05-23,23-07-23,70,22.8,20.8,24.5,77.6,782,38040,15.2,7,,,,1.4,5.9,16.14
3,Lettuce,Romaine,23-12-23,24-01-24,32,20.3,19.2,22,64.9,882,22886,10,8.1,124,54,90,2.7,6,3.81
5,Cucumber,Slicing,30-03-23,31-05-23,62,23,21.4,24.6,88.2,868,40501,12.6,7.3,112,96,164,2.7,5.6,12.83
5,Pepper,Jalapeno,18-11-23,13-02-24,87,29.7,27.9,31.5,65.9,492,21796,10,8.5,198,84,124,0,6.9,7.21
1,Lettuce,Butterhead,11-06-23,14-07-23,33,20.6,18.8,22.6,63.6,1066,39388,15.9,7,135,42,113,1.2,7.4,5.87
2,Tomato,Beefsteak,18-11-23,28-01-24,71,21.5,18.5,22.7,75.1,617,28999,10,5.9,208,67,174,0.7,6.4,15.84
5,Tomato,Cherry,02-02-23,17-04-23,74,22.4,19.4,26.1,61.9,686,35117,10,10.9,170,60,160,1.9,6.6,13.45
5,Tomato,Roma,06-05-23,10-07-23,65,24.8,23.3,26.1,62.2,570,40419,14.8,8.6,164,99,197,3.9,,17.04
2,Lettuce,Iceberg,09-02-23,21-03-23,40,14.7,13.5,15.8,80.3,852,18940,10,5.2,,,,0.7,6.3,5.71
4,Lettuce,Leaf,25-09-23,01-11-23,37,20,16.9,23.3,76.1,866,36371,11.6,6.9,119,69,95,2.7,6.9,7.19
5,Lettuce,Iceberg,17-09-23,30-10-23,43,16,14.5,17.5,67.3,866,28025,12.2,5.3,114,44,113,2.9,,8.53
1,Tomato,Cherry,07-07-23,05-10-23,90,27.1,25.2,29.3,86.9,587,35402,15.8,7.2,228,112,200,2.6,6.6,15.42
5,Tomato,Roma,10-10-23,18-12-23,69,25.2,23.8,26.8,65.2,731,23202,10.6,8.6,160,109,215,0.3,7,13.51
3,Lettuce,Leaf,16-07-23,25-08-23,40,19.1,17.9,21.1,58.2,699,44519,15.6,7.7,93,56,140,1.2,6.1,8.9
2,Tomato,Beefsteak,23-12-23,14-03-24,82,24.4,22.3,25.8,77.6,779,21030,10,6.5,229,81,193,1.5,7,18.52
3,Tomato,Cherry,31-05-23,29-08-23,90,23.9,22.7,25.3,80.7,868,42625,15.8,6.3,,,,1.2,6.2,23.55
5,Cucumber,English,21-08-23,22-10-23,62,23.3,21.3,24.8,79.6,892,36406,13.9,4.6,,,,0.5,7.4,15.75
5,Cucumber,English,14-01-23,15-03-23,60,19.3,17.6,21.6,72.4,491,25816,10,6,127,84,195,1.4,7.3,12.46
1,Pepper,Bell,23-05-23,08-08-23,77,24.1,22.7,25.3,82,695,39264,15.5,4.9,180,49,154,2.5,6.8,11.25
1,Tomato,Heirloom,13-12-23,08-03-24,86,26.3,25.1,28.5,68.2,858,24255,10,7.3,217,76,246,0.2,6.4,16.28
3,Tomato,Beefsteak,11-12-23,13-02-24,64,26.6,24.7,28.6,74.2,1025,10727,10,8.9,169,101,167,2,5.6,9.99
3,Pepper,Habanero,04-07-23,11-10-23,99,23.8,22.2,25.1,77.3,805,37855,15.9,9.2,153,86,146,3.7,5.7,9.88
3,Cucumber,Slicing,27-08-23,23-10-23,57,25.1,23.1,26.7,68.2,660,45869,13.6,9.3,,,,0.9,,13.33
3,Tomato,Roma,27-03-23,20-06-23,85,25.9,24.7,27.1,60.3,516,33121,12.4,9,160,53,159,2.3,,13.15
5,Tomato,Beefsteak,01-03-23,19-05-23,79,27.7,25.8,29.2,80.6,1050,31051,10.6,6.9,168,83,221,2.6,7.1,13.24
2,Cucumber,Slicing,29-08-23,18-10-23,50,23.8,21.5,25.8,78.2,846,43969,13.4,6.6,106,43,136,1.5,5.8,12.6
4,Tomato,Cherry,18-10-23,13-01-24,87,26.3,24.1,27.3,57.7,766,21736,10.1,8.3,160,119,190,0,6.1,15.13
4,Pepper,Habanero,07-10-23,18-12-23,72,22.1,20.8,23.9,70.3,939,23914,10.8,6.7,177,77,159,0.5,6.6,5.16
2,Tomato,Roma,29-07-23,13-10-23,76,25.3,24,26.9,80.7,702,37121,15.1,8.7,,,,5.4,6,8.81
4,Tomato,Cherry,21-10-23,25-12-23,65,26.8,24.2,28.9,66.1,750,27779,10,8.4,153,96,155,3.7,6.9,9.96
5,Tomato,Heirloom,23-02-23,07-05-23,73,25.6,24,28.5,86.9,838,21949,10.3,6.7,221,92,212,0.4,6.8,15.68
1,Cucumber,English,26-11-23,02-02-24,68,,,,,,,10,4.6,,,,1.5,6.7,14.31
4,Lettuce,Leaf,29-06-23,13-08-23,45,14.2,12.8,16.6,54.9,675,46684,16,5.4,113,45,118,0,6.5,12.02
5,Cucumber,Slicing,27-01-23,25-03-23,57,23.3,22.2,24.4,80.7,882,26052,10,5.4,188,45,163,0,6,15.07
3,Lettuce,Romaine,05-10-23,05-11-23,31,15,13.6,17,67,980,25632,10.9,2.4,148,63,116,0,7.6,8.88
4,Tomato,Roma,13-04-23,03-07-23,81,26.5,24.7,28.6,86.4,844,37542,13.5,4.3,156,99,226,2.4,6.6,15.78
3,Pepper,Jalapeno,22-02-23,04-05-23,71,25.7,22,27.3,63.2,934,22574,10.2,11.5,190,75,133,2.8,6.7,4.8
1,Cucumber,Pickling,12-06-23,19-08-23,68,23,21.9,24.5,73.8,769,42330,16,7.1,153,46,189,0,6.4,10.54
3,Lettuce,Leaf,05-04-23,11-05-23,36,16.9,14.9,19.4,63.5,818,33771,13,4.9,146,32,102,2,6.6,7.04
5,Tomato,Roma,16-01-23,21-03-23,64,,,,,,,10,8.4,155,115,189,2.9,5.9,8.49
5,Pepper,Habanero,04-09-23,12-12-23,99,29.1,27.6,30.8,65.2,640,25433,13.1,9.1,158,46,164,3.2,5.9,7.15
4,Cucumber,English,18-07-23,15-09-23,59,24,22.2,25.7,81.8,683,38252,15.6,6.2,103,47,194,3.6,7.2,10.88
2,Cucumber,Slicing,21-08-23,26-10-23,66,26.5,23.9,29.1,77.3,917,24009,13.9,8.3,154,51,126,0.6,6.2,10.54
2,Tomato,Roma,29-09-23,22-12-23,84,24.9,22.5,27.8,68.2,851,32295,11.3,7.4,175,76,211,0.1,7,17.29
4,Cucumber,Slicing,27-08-23,27-10-23,61,24.6,22.2,25.8,80.3,806,36317,13.6,6.9,101,84,179,0.8,6,12.04
2,Cucumber,Pickling,29-12-23,08-03-24,70,23.6,21.8,24.8,84.6,675,19085,10,6.7,105,89,167,3.4,6.4,7.38
3,Tomato,Roma,30-08-23,15-11-23,77,23.4,21.4,25.3,80.6,1022,36141,13.4,6.7,154,65,181,2.5,6.7,17.6
3,Tomato,Beefsteak,28-07-23,24-10-23,88,29.1,26.7,30.2,70.5,875,39071,15.2,8.8,159,101,238,2.2,7.3,13.08
4,Tomato,Cherry,28-11-23,01-02-24,65,24,22.7,26.3,84.3,996,27872,10,9.8,187,56,180,0.4,6.2,13.52
5,Lettuce,Romaine,02-12-23,13-01-24,42,15.4,13.9,18,87.4,636,32351,10,4.2,,,,0.7,6.7,9
5,Tomato,Heirloom,07-07-23,24-09-23,79,24.8,23.6,26.6,70.2,824,47082,15.8,8.2,,,,3.3,7.7,17.91
1,Lettuce,Iceberg,08-10-23,13-11-23,36,15.6,14.3,18.5,79.3,802,33147,10.7,3.6,150,56,91,0,7.4,7.55
5,Tomato,Heirloom,07-10-23,09-12-23,63,26.1,22.8,28.8,78.7,896,29901,10.8,8.1,214,104,183,4.4,6.4,16.63
5,Cucumber,Pickling,10-11-23,18-01-24,69,26.2,24.4,29.1,81,608,22751,10,8.5,197,44,126,1.1,6.2,9.64
1,Lettuce,Leaf,03-05-23,17-06-23,45,15.6,13.2,17.8,73.7,823,26043,14.7,5.6,83,65,129,3.3,6.3,8.68
3,Cucumber,English,22-02-23,24-04-23,61,23.6,22.4,26.1,76,614,22070,10.2,2.3,154,78,127,1,5.7,12.07
2,Lettuce,Romaine,23-12-23,06-02-24,45,19.5,18.3,21.7,75.5,692,23658,10,5,144,60,122,2.2,6.6,9.97
3,Pepper,Jalapeno,26-06-23,08-09-23,74,25.9,23.6,27.8,75.2,1040,36596,16,10.1,193,66,194,0,5.7,10.23
2,Tomato,Beefsteak,21-06-23,20-08-23,60,29.6,27.8,32.3,74.7,673,41258,16,7.3,226,58,165,1.2,7.4,15.79
5,Lettuce,Iceberg,13-03-23,20-04-23,38,19.5,18.2,21.8,74.9,925,26626,11.5,7.1,93,66,126,0,7.5,4.52
2,Cucumber,English,13-03-23,18-05-23,66,23.9,21.7,26.5,89.2,871,31009,11.5,6.3,158,46,179,0,6.8,14.67
1,Pepper,Habanero,17-05-23,29-07-23,73,30,28.3,32.4,67.2,934,38240,15.3,12.6,128,75,152,3,6.5,6.63
3,Tomato,Beefsteak,27-06-23,06-09-23,71,22.7,20.4,25.2,80.1,984,36953,16,6.8,241,66,197,3.1,6.4,19.05
4,Lettuce,Leaf,05-02-23,16-03-23,39,19.9,18,21.7,66.4,803,30990,10,6.4,,,,2.1,6.2,8.22
1,Pepper,Jalapeno,07-01-23,01-04-23,84,28.9,26.4,30.4,79.4,871,19728,10,9,157,88,138,0.5,6.9,5.36
5,Cucumber,Pickling,11-05-23,16-07-23,66,25.9,24,28.3,78.8,614,36736,15.1,7.2,131,94,197,1.1,6.7,9.89
2,Cucumber,English,11-10-23,09-12-23,59,28.4,26.8,29.7,86.2,616,28938,10.6,7,184,43,161,1.7,6.7,7.89
5,Cucumber,Slicing,25-10-23,02-01-24,69,23.5,22.4,25.1,74.1,971,23335,10,8.7,169,55,139,1.5,6.9,10.13
4,Cucumber,English,23-06-23,17-08-23,55,21.3,19.8,23.2,82.1,764,30114,16,4.9,168,76,199,4.2,6.5,14.54
2,Tomato,Roma,29-04-23,17-07-23,79,21.2,20,23,72.7,1082,31962,14.5,4.3,153,113,236,1,6.3,12.69
5,Cucumber,Pickling,17-06-23,26-08-23,70,21.8,19.4,23.1,79.3,716,36582,16,7.3,168,88,145,5.5,6.6,11.33
2,Cucumber,Slicing,20-10-23,10-12-23,51,21.7,19.7,22.8,64.9,807,14369,10,6.5,138,98,133,0.9,5.6,7.94
5,Tomato,Beefsteak,22-05-23,26-07-23,65,25.3,23.7,26.6,86.5,889,46584,15.5,8.8,176,60,190,2.1,7,13.12
4,Tomato,Cherry,07-01-23,27-03-23,79,26.1,24.4,28.9,70.5,956,24740,10,9.4,194,119,242,1,7.3,13.22
2,Tomato,Cherry,21-06-23,24-08-23,64,25.1,23.6,26.2,74.4,843,33654,16,5.8,184,52,216,3.3,6.2,19.04
1,Cucumber,English,15-12-23,08-02-24,55,27.8,26.7,29.5,83.5,711,15305,10,7.5,,,,4.5,7.2,10.18
4,Lettuce,Iceberg,26-06-23,29-07-23,33,19.1,15.7,20.7,74.9,624,37276,16,4,,,,0,7.1,10.02
4,Tomato,Roma,13-02-23,14-05-23,90,25.4,23.1,26.9,88.5,545,16746,10,7.4,213,111,156,1.9,6.8,12.88
4,Lettuce,Iceberg,27-06-23,15-08-23,49,16.6,13.6,19.9,77.4,884,44741,16,7.9,104,43,133,0.3,6.2,5.87
1,Lettuce,Leaf,28-09-23,08-11-23,41,18.7,16.6,22.1,61.7,597,34367,11.4,6.1,119,35,105,1.8,6.3,5.19
3,Cucumber,English,28-10-23,05-01-24,69,24.8,23.7,26.6,70.8,762,31286,10,8.2,135,77,130,1.9,5.9,11.32
4,Pepper,Habanero,07-06-23,27-08-23,81,25.9,23.7,27.8,54,633,37420,15.9,8.3,133,58,143,2.8,6.4,6.69
3,Cucumber,English,28-10-23,05-01-24,70,24.8,23.9,26.4,71.3,758,31407,10.1,8.1,132,77,130,1.9,5.9,11.33
2,Lettuce,Butterhead,25-11-23,01-01-24,37,19.8,18.1,21.9,66.2,848,29835,10,4.6,142,47,116,3.1,7,6.73
2,Pepper,Bell,10-05-23,03-08-23,85,27.9,26.6,30.9,59.5,831,45964,15,7.1,,,,2.2,6.9,9.55
4,Pepper,Habanero,22-11-23,07-02-24,77,24.2,22.5,25.6,77.4,538,18925,10,5.6,172,56,200,2.9,6.4,13.78
5,Cucumber,Pickling,09-09-23,31-10-23,52,28.1,25,31.2,87.3,832,24676,12.7,8.6,154,69,199,0.7,6.5,10.43
4,Pepper,Habanero,30-05-23,09-08-23,71,24.9,23.5,27.3,74.8,609,38225,15.7,8.9,182,45,144,2.6,6.8,9.12
4,Tomato,Cherry,18-06-23,26-08-23,69,25.6,23.8,27.4,85.6,1130,43599,16,4.6,204,105,223,4.2,6.1,21.36
1,Lettuce,Iceberg,01-12-23,02-01-24,32,18.9,16.6,21.6,65.4,819,16220,10,5.8,98,65,143,2.6,7.4,3.52
1,Tomato,Beefsteak,05-07-23,24-09-23,81,26.8,24.3,28.7,66.5,924,31313,15.9,9.3,245,117,240,4,6.3,13.71
3,Tomato,Beefsteak,16-07-23,04-10-23,80,25.2,23.5,28,85.2,711,33922,15.6,4.4,166,61,177,3,6.5,18.85
1,Pepper,Bell,28-09-23,10-12-23,73,27.4,26.4,29.6,64.5,572,26903,11.4,9.5,197,43,160,3.7,6.4,7.41
2,Lettuce,Leaf,20-02-23,09-04-23,48,18.3,16.7,21.3,70.8,563,24081,10.1,6.2,111,65,104,3.7,6,9.79
3,Cucumber,English,11-12-23,30-01-24,50,24.4,20.7,26.7,92.8,598,17313,10,7.1,198,71,179,3.8,5.9,10.62
3,Tomato,Beefsteak,30-06-23,17-09-23,79,24.7,23.6,26.4,65.4,920,40372,15.9,5.1,228,96,226,0.8,6.9,25.56
2,Cucumber,Slicing,19-06-23,09-08-23,51,25.6,24.5,26.8,84.1,739,41294,16,6.1,126,84,133,3.1,5,12.42
2,Lettuce,Leaf,07-11-23,15-12-23,38,15.7,14.1,16.9,74.4,767,21613,10,6.5,124,64,112,2.7,6.8,7.48
5,Pepper,Jalapeno,16-03-23,31-05-23,76,22.7,20.7,25.9,64.2,635,30929,11.7,4.6,181,61,190,2.8,6,7.81
2,Lettuce,Butterhead,17-05-23,29-06-23,43,19.2,17,21.1,64,952,49095,15.3,4.5,112,54,114,1,6.1,6.14
4,Lettuce,Iceberg,03-01-23,09-02-23,37,20.2,18.1,21.5,71.4,766,14251,10.1,6.9,110,55,151,0.2,5.9,4.53
2,Cucumber,English,14-12-23,22-02-24,70,22.8,21.7,25.9,78.4,609,24875,10,4.6,186,87,188,2.6,6.7,18.16
5,Cucumber,Pickling,25-04-23,26-06-23,62,26.6,24.8,29.8,72,1027,42549,14.3,8.5,142,44,179,2.1,6.8,11.99
2,Lettuce,Romaine,18-06-23,01-08-23,44,16.4,14.4,17.6,54.3,785,36893,16,1.9,95,70,104,2.4,6.7,5.78
1,Tomato,Cherry,31-05-23,07-08-23,68,23.6,21.8,25.1,75.7,907,37189,15.8,6.2,,,,2.1,6.2,20.96
3,Cucumber,Slicing,21-11-23,21-01-24,61,25.3,23.8,26.6,91.1,509,24968,10,7.1,,,,1.3,6.2,10.01
3,Tomato,Roma,06-10-23,27-12-23,82,27.1,25,28.4,78.2,893,29632,10.9,5.1,170,108,226,0.9,7.5,21.18
5,Cucumber,Pickling,22-08-23,15-10-23,54,21.7,18.3,24,80.5,971,32874,13.9,9,152,43,163,1.4,6.7,10.7
4,Cucumber,Slicing,20-08-23,26-10-23,67,21.7,20.6,23.7,69.3,745,34890,14,6.9,,,,2,7,13.66
5,Tomato,Roma,22-09-23,03-12-23,72,24.4,23.1,26.9,80.3,870,28648,11.8,6.1,164,78,244,0.8,7,20.9
2,Tomato,Beefsteak,01-09-23,17-11-23,77,26.8,25.6,28.3,72.5,938,32863,13.3,3.7,179,120,223,0.6,6.5,22.38
4,Tomato,Beefsteak,18-10-23,09-01-24,83,27.7,26.6,30.5,59.3,1119,20533,10.1,7.9,234,78,223,1.6,6.6,18.12
3,Pepper,Habanero,14-09-23,08-12-23,85,27.6,26.2,29.4,59.9,922,33090,12.4,10.8,179,69,125,0.4,6.5,10.8
2,Cucumber,English,04-12-23,04-02-24,62,24.8,23.6,26.1,84.7,607,26579,10,9.7,175,68,164,3.7,7.1,7.4
3,Lettuce,Butterhead,18-02-23,02-04-23,43,20.9,19.1,23.1,74,847,13263,10,6.8,138,66,118,5.8,5.8,1.94
1,Tomato,Heirloom,09-04-23,23-06-23,75,24.6,23.5,25.8,76.7,774,38762,13.3,8.2,243,55,221,,6.5,14.13
3,Cucumber,Pickling,30-01-23,28-03-23,57,21.3,19.9,22.3,85,1024,26474,10,4.9,165,70,178,0.1,7.1,15.33
3,Tomato,Cherry,11-08-23,28-10-23,78,24.2,21.8,25,84.1,644,36624,14.6,4.7,183,84,151,1.3,5.7,20.69
1,Tomato,Roma,03-06-23,29-08-23,87,24.7,22.9,26.3,72.4,851,32356,15.8,6.7,,,,1.4,6.8,21.93
4,Pepper,Jalapeno,07-12-23,22-02-24,77,27,25.7,28.9,65.1,933,23343,10,9.4,142,75,172,2.7,6.7,3.11
4,Lettuce,Romaine,12-07-23,13-08-23,32,19.4,18.3,20.5,61.8,654,39208,15.7,4.8,130,69,84,1.9,7,11.63
2,Cucumber,Pickling,23-06-23,29-08-23,67,27.7,26.2,28.9,77.1,759,30729,16,10.1,133,91,155,0,6.5,10.88
4,Tomato,Roma,10-10-23,26-12-23,77,24.7,23.7,25.8,81.4,809,29751,10.6,8.9,244,118,161,0.6,6.5,13.1
3,Cucumber,English,22-11-23,15-01-24,54,24.3,23.3,26.9,85.8,645,26726,10,7.2,131,59,134,3.4,6.8,9.56
4,Tomato,Heirloom,22-08-23,04-11-23,74,23.2,22.2,24.3,82.5,858,40215,13.9,7.3,233,94,214,1.1,7,19.78
1,Tomato,Cherry,23-03-23,01-06-23,70,25.8,23.1,27.6,64,613,23912,12.1,10.3,,,,1.5,,14.64
1,Tomato,Cherry,06-02-23,08-04-23,61,26.9,23.9,28.4,67.6,983,30530,10,5.6,239,76,173,0.7,5.7,21.48
5,Tomato,Roma,24-12-23,23-02-24,61,23.3,22.3,24.6,84.3,667,24494,10,7.2,227,79,216,0.7,6.7,14.51
1,Cucumber,English,07-08-23,30-09-23,54,26.8,24.9,27.8,91.1,837,36212,14.7,6,104,63,200,,6.7,12.86
2,Lettuce,Leaf,11-12-23,23-01-24,43,17.6,16.6,18.9,54.6,675,23450,10,2,84,62,100,0.1,7,5.45
4,Cucumber,Pickling,02-06-23,01-08-23,60,24.2,21.6,26.8,71.9,882,34598,15.8,4.9,109,56,142,2.4,6.2,20.24
3,Tomato,Heirloom,08-01-23,31-03-23,82,22.3,20.1,25.2,78.9,1004,22778,10,5,217,76,152,4.3,6.5,16.9
3,Pepper,Bell,10-01-23,09-04-23,89,29.7,28.3,30.9,74.9,709,23058,10,10.3,196,54,138,0.9,6.4,6.53
3,Pepper,Bell,18-08-23,19-11-23,93,26.6,25.5,27.6,71,748,38551,14.1,7.5,168,41,169,0,6.8,10.14
3,Tomato,Roma,04-11-23,25-01-24,82,23.9,22.6,25,59.5,912,22993,10,8.3,,,,1.9,6.5,13.7
5,Pepper,Jalapeno,05-07-23,04-10-23,91,29.3,27.5,30.7,82,869,38995,15.9,10,176,86,139,0.3,5.8,8.14
1,Tomato,Beefsteak,17-10-23,09-01-24,84,25.1,22.4,27.1,74.6,642,31248,10.2,6.7,163,62,152,3.3,6.8,18.06
4,Tomato,Cherry,30-07-23,28-10-23,90,22.4,21.3,25,66.2,780,40836,15.1,9.6,151,102,240,0,6.4,12.35
4,Pepper,Habanero,29-10-23,16-01-24,79,27.6,26.4,29.6,58.8,707,20403,10,10.5,139,75,175,1.2,6.4,5.51
5,Tomato,Roma,05-04-23,01-07-23,87,22.7,21.2,23.9,90,861,31408,13,7.9,200,100,226,2.6,6.6,15.77
3,Cucumber,Pickling,18-05-23,26-07-23,69,23.5,22.1,25.2,91,1042,40605,15.4,5.2,109,50,166,2,6.6,15.61
3,Cucumber,Slicing,21-10-23,11-12-23,51,23.9,21.9,26,82,918,22492,10,8.3,171,76,196,3.8,6.2,8.97
1,Cucumber,Pickling,03-12-23,04-02-24,63,25.9,23.2,28.8,72.1,996,22567,10,7.1,105,83,197,0,6.4,12.27
5,Tomato,Roma,05-09-23,04-12-23,90,24.9,23.1,26.9,88.5,978,27525,13,8.9,177,109,193,1.4,7.1,12.2
2,Lettuce,Butterhead,20-12-23,30-01-24,41,18.8,15.9,20.9,70.9,978,20335,10,3.3,98,60,98,3.9,7,5.32
2,Pepper,Jalapeno,03-10-23,13-12-23,71,,,,,,,11.1,9,132,42,191,1.8,6.5,10.16
4,Cucumber,English,06-10-23,03-12-23,58,22.2,20.1,24.1,76.3,476,31594,10.9,7.3,133,93,171,4.2,7.3,10.99
3,Lettuce,Iceberg,02-05-23,19-06-23,48,21.4,19,23.6,76.5,1027,39970,14.6,7.5,94,58,90,2.9,6.8,3.48
5,Lettuce,Iceberg,15-11-23,18-12-23,33,18.2,17,20.4,66.7,859,16171,10,6.5,150,44,89,2.4,6.1,8.43
5,Tomato,Heirloom,06-11-23,23-01-24,78,25.9,24.3,27.2,69.2,872,17830,10,10.2,163,78,240,2.5,6.5,13.62
4,Cucumber,Pickling,18-08-23,25-10-23,68,23.7,20.9,25.2,76.9,764,32386,14.1,8.6,185,90,129,2.7,6.3,9.58
5,Lettuce,Iceberg,27-09-23,14-11-23,48,19.3,18.1,20.7,64,867,28842,11.5,5.6,103,69,101,1,6.4,8.96
4,Tomato,Cherry,14-08-23,25-10-23,72,27,25.1,28.5,86.3,779,29425,14.4,8.4,235,106,179,0.9,6.9,13.98
5,Tomato,Beefsteak,14-01-23,23-03-23,68,24,22.3,25.8,84.9,815,23621,10,8.1,162,57,198,4.7,6,13.28
1,Tomato,Beefsteak,31-08-23,31-10-23,61,24.3,22.1,28.2,72.8,657,36558,13.3,10.7,182,63,212,4.6,6.9,11.35
1,Lettuce,Butterhead,25-01-23,14-03-23,48,12.9,11,14.2,79.9,733,18022,10,3.3,,,,3.4,6.8,7.59
4,Lettuce,Butterhead,03-07-23,13-08-23,41,17.4,15.5,18.5,61.3,964,39367,15.9,5.2,132,31,108,3.4,6,10.89
2,Tomato,Roma,17-04-23,01-07-23,75,26.1,23.7,27.1,65.8,977,41177,13.8,8.1,,,,2.1,6.1,15.48
5,Lettuce,Butterhead,06-02-23,14-03-23,36,18.6,16.4,20.1,61.8,939,20691,10,3.8,,,,0.1,5.9,4.7
5,Lettuce,Butterhead,18-04-23,29-05-23,41,19.1,17.8,21.7,66.4,831,46409,13.9,6.2,103,68,86,1.7,6.8,6.85
3,Pepper,Jalapeno,14-07-23,13-10-23,91,26.2,24,27.7,58.6,1025,42509,15.7,7,158,82,184,2.6,6.3,11.33
1,Tomato,Heirloom,07-05-23,19-07-23,73,24,21.8,25.4,77.2,527,36950,14.9,7.6,188,80,186,1.2,5.9,17.54
5,Cucumber,Pickling,17-10-23,22-12-23,66,27.9,25,30,85,599,26824,10.2,8.5,139,76,154,0.6,6.6,7.11
3,Lettuce,Iceberg,23-10-23,11-12-23,49,21.4,19.8,23,71.6,983,33817,10,8,97,67,95,5.3,6.4,4.61
5,Tomato,Roma,10-12-23,22-02-24,74,24.5,21,27.9,79.1,740,25275,10,7.5,230,51,245,,7.2,19.71
1,Lettuce,Iceberg,10-08-23,23-09-23,44,,,,,,,14.6,4.6,106,69,142,1.8,6.6,7.3
3,Pepper,Bell,17-12-23,18-03-24,92,23.9,22.3,25.4,59.7,754,26060,10,4.7,,,,2.7,6.8,13.59
1,Cucumber,Slicing,07-04-23,09-06-23,63,20.4,19.2,22.6,80.6,761,32078,13.2,6.1,186,93,185,2.8,5.8,14.94
1,Lettuce,Butterhead,28-06-23,16-08-23,49,19.4,17.1,22.3,70.4,747,34601,16,7.2,,,,2.5,5.9,6.38
